종목코드,종목명,시장구분,업종명,종가,대비,등락률,시가총액
"365590","하이딥","KOSDAQ","전기·전자","563","45","8.69","87142893182"
"149980","하이로닉","KOSDAQ","의료·정밀기기","5090","0","0.00","94645307670"
"013030","하이록코리아","KOSDAQ","금속","32600","-300","-0.91","383641494400"
"126700","하이비젼시스템","KOSDAQ","의료·정밀기기","15710","40","0.26","234740579520"
"450050","하이제8호스팩","KOSDAQ","금융","2102","-3","-0.14","10539428000"
"160190","하이젠알앤엠","KOSDAQ","전기·전자","60200","-6200","-9.34","1859457600000"
"221840","하이즈항공","KOSDAQ","운송장비·부품","2225","-5","-0.22","41608748225"
"106190","하이텍팜","KOSDAQ","제약","12050","-50","-0.41","128129734650"
"065650","하이퍼코퍼레이션","KOSDAQ","유통","2020","-130","-6.05","26937136320"
"066130","하츠","KOSDAQ","전기·전자","4495","-50","-1.10","57536000000"
"004590","한국가구","KOSDAQ","유통","5080","10","0.20","76200000000"
"039340","한국경제TV","KOSDAQ","오락·문화","5450","30","0.55","122625000000"
"034950","한국기업평가","KOSDAQ","일반서비스","99400","200","0.20","451327091600"
"222980","한국맥널티","KOSDAQ","음식료·담배","3230","-60","-1.82","35631690090"
"256840","한국비엔씨","KOSDAQ","제약","5370","-120","-2.19","367280537820"
"219750","한국비티비","KOSDAQ","의료·정밀기기","910","1","0.11","59538465350"
"025550","한국선재","KOSDAQ","금속","3425","-110","-3.11","87385463700"
"017890","한국알콜","KOSDAQ","화학","11200","-160","-1.41","238263267200"
"080720","한국유니온제약","KOSDAQ","제약","2725","0","0.00","21562456300"
"041460","한국전자인증","KOSDAQ","IT 서비스","3615","-100","-2.69","68685000000"
"101680","한국정밀기계","KOSDAQ","기계·장비","2065","-50","-2.36","17354260000"
"039740","한국정보공학","KOSDAQ","유통","3000","-20","-0.66","24055191000"
"053300","한국정보인증","KOSDAQ","IT 서비스","5950","-190","-3.09","252526097950"
"025770","한국정보통신","KOSDAQ","통신","7930","-100","-1.25","296933069030"
"458610","한국제12호스팩","KOSDAQ","금융","2080","-10","-0.48","8798400000"
"464440","한국제13호스팩","KOSDAQ","금융","2105","-10","-0.47","9093600000"
"479880","한국제15호스팩","KOSDAQ","금융","2035","-5","-0.25","13980450000"
"062970","한국첨단소재","KOSDAQ","전기·전자","2960","-50","-1.66","68254864960"
"023760","한국캐피탈","KOSDAQ","금융","821","10","1.23","259115461896"
"054040","한국컴퓨터","KOSDAQ","전기·전자","5140","-30","-0.58","82606430600"
"021650","한국큐빅","KOSDAQ","화학","2335","0","0.00","38178564605"
"032300","한국파마","KOSDAQ","제약","13540","-250","-1.81","147676731540"
"037230","한국팩키지","KOSDAQ","종이·목재","1951","-25","-1.27","58140437977"
"448900","한국피아이엠","KOSDAQ","운송장비·부품","58600","-2700","-4.40","351861180200"
"030520","한글과컴퓨터","KOSDAQ","IT 서비스","23100","-500","-2.12","558552086400"
"052600","한네트","KOSDAQ","통신","4015","-15","-0.37","46428255500"
"256150","한독크린텍","KOSDAQ","기계·장비","5430","-70","-1.27","45584850000"
"092460","한라IMS","KOSDAQ","운송장비·부품","17130","-640","-3.60","293088818400"
"125490","한라캐스트","KOSDAQ","운송장비·부품","18250","-1510","-7.64","666167924000"
"452190","한빛레이저","KOSDAQ","기계·장비","4930","-190","-3.71","115197126010"
"047080","한빛소프트","KOSDAQ","IT 서비스","1205","-3","-0.25","29910946210"
"452280","한선엔지니어링","KOSDAQ","금속","9120","170","1.90","157540248000"
"066980","한성크린텍","KOSDAQ","일반서비스","1289","-51","-3.81","66944376125"
"114810","한솔아이원스","KOSDAQ","기계·장비","11950","-440","-3.55","341688429300"
"070590","한솔인티큐브","KOSDAQ","IT 서비스","2135","35","1.67","29632777335"
"042520","한스바이오메드","KOSDAQ","제약","32500","-100","-0.31","439606927500"
"430690","한싹","KOSDAQ","IT 서비스","4935","-135","-2.66","53768438745"
"078350","한양디지텍","KOSDAQ","전기·전자","18330","-1060","-5.47","279429522060"
"045100","한양이엔지","KOSDAQ","일반서비스","21150","-350","-1.63","380700000000"
"320000","한울반도체","KOSDAQ","기계·장비","2070","10","0.49","68097253680"
"091440","한울소재과학","KOSDAQ","전기·전자","3000","-25","-0.83","92204817000"
"276730","한울앤제주","KOSDAQ","음식료·담배","1709","-12","-0.70","26792601404"
"024740","한일단조","KOSDAQ","운송장비·부품","2115","-40","-1.86","69577258635"
"005860","한일사료","KOSDAQ","음식료·담배","3130","-15","-0.48","123333534050"
"007770","한일화학","KOSDAQ","화학","8210","30","0.37","28817100000"
"198940","한주라이트메탈","KOSDAQ","금속","663","-14","-2.07","25805934414"
"058450","한주에이알티","KOSDAQ","오락·문화","802","-14","-1.72","11864484042"
"107640","한중엔시에스","KOSDAQ","전기·전자","47600","-2900","-5.74","431491429600"
"079170","한창산업","KOSDAQ","금속","6810","40","0.59","35412000000"
"054920","한컴위드","KOSDAQ","IT 서비스","3870","-15","-0.39","109200103470"
"457370","한켐","KOSDAQ","화학","7490","-140","-1.83","60123233660"
"002680","한탑","KOSDAQ","음식료·담배","723","-7","-0.96","23365045677"
"098070","한텍","KOSDAQ","기계·장비","33050","-1050","-3.08","367553710050"
"455310","한화플러스제4호스팩","KOSDAQ","금융","2075","-10","-0.48","10499500000"
"498390","한화플러스제5호스팩","KOSDAQ","금융","1996","-9","-0.45","9900160000"
"034810","해성산업","KOSDAQ","금융","8180","-360","-4.22","266315090260"
"03481K","해성산업1우","KOSDAQ","금융","12050","-750","-5.86","16736510100"
"059270","해성에어로보틱스","KOSDAQ","금속","8510","-750","-8.10","95016694490"
"076610","해성옵틱스","KOSDAQ","의료·정밀기기","564","-24","-4.08","25334582772"
"220180","핸디소프트","KOSDAQ","IT 서비스","1984","-31","-1.54","47478790528"
"900270","헝셩그룹","KOSDAQ","금융","200","-2","-0.99","37609408000"
"214180","헥토이노베이션","KOSDAQ","IT 서비스","16820","-420","-2.44","218548432940"
"234340","헥토파이낸셜","KOSDAQ","IT 서비스","15920","-340","-2.09","222412843520"
"084990","헬릭스미스","KOSDAQ","일반서비스","6880","-120","-1.71","317118443360"
"187660","현대ADM","KOSDAQ","일반서비스","2550","-40","-1.54","137892326100"
"170030","현대공업","KOSDAQ","운송장비·부품","6250","-80","-1.26","95875000000"
"319400","현대무벡스","KOSDAQ","기계·장비","11900","250","2.15","1325374864100"
"048410","현대바이오","KOSDAQ","화학","5300","80","1.53","509017088000"
"052260","현대바이오랜드","KOSDAQ","화학","4395","40","0.92","131850000000"
"016790","현대사료","KOSDAQ","음식료·담배","994","0","0.00","187340898626"
"041440","현대에버다임","KOSDAQ","기계·장비","8350","-160","-1.88","149598132400"
"039010","현대에이치티","KOSDAQ","전기·전자","9020","-180","-1.96","77797500000"
"090850","현대이지웰","KOSDAQ","IT 서비스","5050","-70","-1.37","119919123050"
"460930","현대힘스","KOSDAQ","운송장비·부품","18500","-570","-2.99","656947413500"
"092300","현우산업","KOSDAQ","전기·전자","3280","-95","-2.81","62277632240"
"138360","협진","KOSDAQ","기계·장비","1008","-9","-0.88","57175223616"
"011080","형지I&C","KOSDAQ","섬유·의류","720","9","1.27","30862712160"
"308100","형지글로벌","KOSDAQ","유통","1401","2","0.14","33656234208"
"064240","홈캐스트","KOSDAQ","유통","1855","-35","-1.85","64995512260"
"039610","화성밸브","KOSDAQ","기계·장비","7530","-240","-3.09","78390312000"
"126640","화신정공","KOSDAQ","운송장비·부품","1315","-5","-0.38","46098521650"
"127980","화인써키트","KOSDAQ","전기·전자","6010","-90","-1.48","71162510840"
"061250","화일약품","KOSDAQ","제약","1155","-15","-1.28","99925803285"
"097870","효성오앤비","KOSDAQ","화학","6140","-60","-0.97","52128600000"
"290270","휴네시온","KOSDAQ","IT 서비스","3955","-75","-1.86","37998342760"
"353190","휴럼","KOSDAQ","음식료·담배","671","1","0.15","26422919820"
"090710","휴림로봇","KOSDAQ","기계·장비","5770","-510","-8.12","689268026690"
"078590","휴림에이텍","KOSDAQ","운송장비·부품","755","-32","-4.07","49988805190"
"205470","휴마시스","KOSDAQ","제약","995","-35","-3.40","128728133955"
"115160","휴맥스","KOSDAQ","전기·전자","876","-17","-1.90","38517828624"
"028080","휴맥스홀딩스","KOSDAQ","IT 서비스","1564","13","0.84","19671219384"
"175140","휴먼테크놀로지","KOSDAQ","전기·전자","4695","0","0.00","116426666340"
"200670","휴메딕스","KOSDAQ","제약","41700","-350","-0.83","468288081000"
"065510","휴비츠","KOSDAQ","의료·정밀기기","8350","-140","-1.65","95906956050"
"263920","휴엠앤씨","KOSDAQ","기타제조","4120","175","4.44","40413187120"
"243070","휴온스","KOSDAQ","제약","27750","-200","-0.72","332435703750"
"084110","휴온스글로벌","KOSDAQ","제약","51700","-2500","-4.61","654512280400"
"145020","휴젤","KOSDAQ","제약","230000","9500","4.31","2829927590000"
"024060","흥구석유","KOSDAQ","유통","11680","-300","-2.50","175200000000"
"010240","흥국","KOSDAQ","기계·장비","5290","-110","-2.04","65187061840"
"189980","흥국에프엔비","KOSDAQ","음식료·담배","1658","3","0.18","66548517166"
"037440","희림","KOSDAQ","일반서비스","4630","150","3.35","64461059250"
"238490","힘스","KOSDAQ","기계·장비","3355","-50","-1.47","37952551780"
